last,first,state,cabc,caic,cbill,claw,cpass,sabc,saic,sbill,slaw,spass,ssabc,ssaic,ssbill,sslaw,sspass,congress,cgnum,icpsr,year,dem,majority,elected,female,afam,latino,votepct,dwnom1,chair,subchr,seniority,state_leg,state_leg_prof,maj_leader,min_leader,allbill,allaic,allabc,allpass,alllaw,les,lagles,meddist,power,up_for_reelection,freshman,majparty_dist,deleg_size,benchmark,expectation,cong_icpsr,icpsr_2,name,party,count_co_by_mem_sn,count_spon_by_mem_sn,count_dem_co_sn,count_rep_co_sn,count_spon_cosponsored_SN,mean_cospon_spon_SN,mean_pct_cospon_opp_spon_SN,count_opposing_co_spon_sn,cong,cong_icpsr_2,count_co_by_mem_sn_nc,count_spon_by_mem_sn_nc,count_dem_co_sn_nc,count_rep_co_sn_nc,count_spon_cosponsored_SN_nc,mean_cospon_spon_SN_nc,mean_pct_cospon_opp_spon_SN_nc,count_opposing_co_spon_sn_nc,mean_prop_cospon_opp_spon_SN_ss,prop_co_bipart_ss,votepct_sq,perc_co_bipart,mean_prop_cospon_opp_spon_SN,prop_co_bipart,pct_aic,pct_abc,pct_pass,pct_law,gridlock,post1994,bipart_sq,prop_spon_bi_cospon,prop_spon_bi_cospon_all,count_spon_no_cospon,prop_spon_no_cospon,mean_prop_cospon_opp_spon_SN_nc,perc_co_bipart_nc,prop_co_bipart_nc,normbipart,time,majsize,majmargin,demmd,repmd,ptydiff,normptydiff,normvotepct,nonclaw
Reed,Jack,RI,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,112,2021,29142,2010,1,1,1996,0,0,0,73,-0.4659999907016754,0,1,8,1,0.14800000190734863,0,0,35,3,0,0,0,0.29487666487693787,0.7352311015129089,0.27699998021125793,1,0,0,0.1202307939529419,2,1.1905800104141235,1,112.29142,29142,573,100,110,35,102,8,30,7.3,23.2193466758684,16,112,112.29142,108,35,100,8,30,7.3,23.2193466758684,16,NA,0,5329,7.2727275,0.23219347,0.07272728,8.571428,0,NA,NA,100,1,0.05391381,0.53333336,0.45714286,5,0.14285715,0.23219347,7.4074073,0.074074075,-0.2371733,19,52,2,-0.3505,0.52,0.87049997,1.5911962,1.4045935,0
Whitehouse,Sheldon,RI,0,0,0,0,0,9,12,37,0,3,0,0,0,0,0,112,2043,40704,2010,1,1,2006,0,0,0,54,-0.5070000290870667,0,1,3,0,0,0,0,37,12,9,3,0,1.4329510927200315,1.9674450159072876,0.31800001859664917,0,1,0,0.16123083233833313,2,1.0779669284820557,2,112.40704,40704,726,100,268,37,244,20,29,11.6206896551724,21.5115095960792,15,112,112.40704,266,37,242,20,29,11.6206896551724,21.5115095960792,15,NA,0,2916,7.4626865,0.2151151,0.07462686,32.432434,24.324324,33.333332,0,100,1,0.046274506,0.51724136,0.4054054,8,0.21621622,0.2151151,7.518797,0.075187966,-0.33947182,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.6091257,0
DeMint,Jim,SC,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,112,1973,29936,2010,0,0,2004,0,0,0,61,0.9330000281333924,0,0,4,0,0,0,0,31,0,0,0,0,0.1683785915374756,0.09398552030324936,1.121999979019165,0,0,0,1.2787692546844482,6,0.44415926933288574,1,112.29936,29936,204,200,84,31,4,80,25,11.04,0.944444444444444,2,112,112.29936,84,31,4,80,25,11.04,0.944444444444444,2,NA,0.5,3721,4.7619047,0.009444444,0.04761905,0,0,NA,NA,100,1,8.919753e-5,0.08,0.06451613,6,0.19354838,0.009444444,4.7619047,0.04761905,-1.5714281,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.13277087,0
Graham,Lindsey,SC,0,0,0,0,0,2,2,14,1,1,0,0,0,0,0,112,1980,29566,2010,0,0,2002,0,0,0,58,0.4090000092983246,0,0,5,1,0.13500000536441803,0,0,14,2,2,1,1,0.6601135730743408,0.3247721791267395,0.5979999899864197,1,0,0,0.7547692060470581,6,0.4666818976402282,2,112.29566,29566,283,200,137,14,51,86,8,6.375,0.735294117647059,1,112,112.29566,135,14,50,85,8,6.375,0.735294117647059,1,NA,0.5,3364,37.226276,0.007352941,0.37226278,14.285714,14.285714,50,100,92.85714,1,5.4065746e-5,0.125,0.071428575,6,0.42857143,0.007352941,37.037037,0.37037036,-1.583956,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.18518479,1
Johnson,Tim,SD,0,0,0,0,0,4,4,16,1,2,3,2,3,0,0,112,1993,15425,2010,1,1,1996,0,0,0,62,-0.3269999921321869,1,1,8,1,0.08299999684095383,0,0,19,6,7,2,1,1.414773941040039,0.687201738357544,0.1379999965429306,1,0,0,0.01876920834183693,1,2.2687230110168457,2,112.15425,15425,387,100,160,19,124,33,11,8.45454545454546,38.181924545560904,8,112,112.15425,157,19,122,32,11,8.45454545454546,38.181924545560904,8,NA,0,3844,20.625,0.38181925,0.20625,31.578947,36.842106,28.571428,50,94.73684,1,0.14578594,0.72727275,0.42105263,8,0.42105263,0.38181925,20.382166,0.20382166,0.6590771,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.23875608,1
Thune,John,SD,0,0,0,0,0,2,3,22,2,2,0,0,0,0,0,112,2036,29754,2010,0,0,2004,0,0,0,100,0.578000009059906,0,0,4,0,0,0,1,22,3,2,2,2,1.1604342460632324,0.490691214799881,0.7670000195503235,1,0,0,0.923769235610962,1,0.44415926933288574,3,112.29754,29754,689,200,173,22,46,127,21,16.2857142857143,26.9580528404058,10,112,112.29754,172,22,45,127,21,16.2857142857143,26.9580528404058,10,NA,0.5,10000,26.589596,0.26958054,0.26589596,13.636364,9.090909,100,100,90.90909,1,0.07267367,0.47619048,0.45454547,1,0.045454547,0.26958054,26.16279,0.2616279,-0.013226742,19,52,2,-0.3505,0.52,0.87049997,1.5911962,4.2661943,2
Alexander,Lamar,TN,0,0,0,0,0,2,2,8,0,1,0,0,0,0,0,112,1945,40304,2010,0,0,2002,0,0,0,65,0.3529999852180481,0,0,5,0,0,0,1,8,2,2,1,0,0.33812591433525085,0.13575686514377594,0.5419999957084656,1,0,0,0.698769211769104,9,0.4666818976402282,2,112.40304,40304,10,200,124,8,51,73,8,12.375,28.4090909090909,3,112,112.40304,121,8,49,72,8,12.375,28.4090909090909,3,NA,NA,4225,41.129032,0.2840909,0.41129032,25,25,50,0,100,1,0.08070764,0.375,0.375,0,0,0.2840909,40.49587,0.4049587,0.07368956,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.55671173,0
Corker,Bob,TN,0,0,0,0,0,1,2,7,0,1,0,0,0,0,0,112,1970,40705,2010,0,0,2006,0,0,0,51,0.4009999930858612,0,0,3,0,0,0,0,7,2,1,1,0,0.2865545451641083,0.04177134111523628,0.5899999737739563,0,1,0,0.7467691898345947,9,0.4216366410255432,2,112.40705,40705,173,200,89,7,26,63,6,4.5,30.7142857142857,4,112,112.40705,86,7,24,62,6,4.5,30.7142857142857,4,NA,NA,2601,29.213484,0.30714285,0.29213485,28.571428,14.285714,100,0,100,1,0.09433673,0.6666667,0.5714286,1,0.14285715,0.30714285,27.906977,0.27906978,0.21176949,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.92708135,0
Cornyn,John,TX,0,0,0,0,0,1,3,24,0,1,0,0,0,0,0,112,1971,40305,2010,0,0,2002,0,0,0,55,0.5989999771118164,0,0,5,0,0,0,0,24,3,1,1,0,0.4138151407241822,0.7026376128196716,0.7879999876022339,1,0,0,0.9447692036628724,32,0.4666818976402282,2,112.40305,40305,175,200,166,24,38,128,19,6.36842105263158,15.1431209602955,5,112,112.40305,162,24,35,127,19,6.36842105263158,15.1431209602955,5,NA,0.666666666666667,3025,22.891565,0.1514312,0.22891565,12.5,4.1666665,100,0,100,1,0.02293141,0.2631579,0.20833333,5,0.20833333,0.1514312,21.604939,0.21604939,-0.720935,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.50314045,0
Hutchison,Kay,TX,0,0,0,0,0,1,4,27,0,1,0,0,0,0,0,112,1987,49306,2010,0,0,1993,1,0,0,62,0.4370000064373016,0,0,10,1,0.20999999344348907,0,0,27,4,1,1,0,0.46503376960754395,1.1929278373718262,0.6259999871253967,1,1,0,0.7827692031860352,32,0.5792950987815857,2,112.49306,49306,366,200,157,27,57,100,21,9.42857142857143,22.5610662118599,9,112,112.49306,153,27,54,99,21,9.42857142857143,22.5610662118599,9,NA,0,3844,36.305733,0.22561066,0.36305732,14.814815,3.7037036,100,0,100,1,0.05090017,0.42857143,0.33333334,6,0.22222222,0.22561066,35.294117,0.35294116,-0.276604,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.23875608,0
Hatch,Orrin,UT,0,0,0,0,0,3,5,32,0,2,1,0,2,0,0,112,1984,14503,2010,0,0,1976,0,0,0,63,0.38999998569488525,0,0,18,0,0,0,0,34,5,4,2,0,0.865946888923645,0.5946862101554871,0.5789999961853027,1,1,0,0.7357692122459412,3,0.7594761252403259,2,112.14503,14503,320,200,127,34,34,93,29,8.89655172413793,5.17241379310345,2,112,112.14503,127,34,34,93,29,8.89655172413793,5.17241379310345,2,0,0.5,3969,26.771654,0.05172414,0.26771653,14.705882,11.764706,50,0,100,1,0.0026753866,0.06896552,0.05882353,5,0.14705883,0.05172414,26.771654,0.26771653,-1.318175,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.34474128,0
Lee,Mike,UT,0,0,0,0,0,2,2,20,2,2,0,0,0,0,0,112,2002,41110,2010,0,0,2010,0,0,0,62,0.9729999899864196,0,0,1,0,0,0,0,20,2,2,2,2,1.1146472692489624,NA,1.1619999408721924,0,0,1,1.3187692165374756,3,0.37659135460853577,3,112.4111,41110,432,200,154,20,21,133,14,8.92857142857143,7.14285714285714,1,112,112.4111,153,20,21,132,14,8.92857142857143,7.14285714285714,1,NA,0.5,3844,13.636364,0.071428575,0.13636364,10,10,100,100,90,1,0.005102041,0.071428575,0.05,6,0.3,0.071428575,13.725491,0.13725491,-1.2001464,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.23875608,2
Warner,Mark,VA,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,112,2041,40909,2010,1,1,2008,0,0,0,65,-0.25,0,1,2,0,0,0,0,15,1,0,0,0,0.1163974404335022,0.6099170446395874,0.06100000068545341,1,0,0,0.09576919674873352,11,1.0554442405700684,1,112.40909,40909,716,100,83,15,60,23,9,2.33333333333333,46.031746031746,5,112,112.40909,82,15,59,23,9,2.33333333333333,46.031746031746,5,NA,0,4225,27.710844,0.46031746,0.27710843,6.6666665,0,NA,NA,100,1,0.21189217,0.5555556,0.33333334,6,0.4,0.46031746,28.04878,0.2804878,1.1292772,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.55671173,0
Webb,Jim,VA,0,0,0,0,0,1,6,19,0,0,0,0,0,0,0,112,2042,40706,2010,1,1,2006,0,0,0,50,-0.2080000042915344,0,1,3,0,0,0,0,19,6,1,0,0,0.3588831424713135,0.42608678340911865,0.01900000497698784,1,1,0,0.1377691924571991,11,1.0779669284820557,1,112.40706,40706,721,100,72,19,54,17,16,7.9375,19.9932795698925,6,112,112.40706,70,19,53,16,16,7.9375,19.9932795698925,6,NA,0,2500,23.61111,0.1999328,0.2361111,31.578947,5.263158,0,NA,100,1,0.039973125,0.375,0.31578946,3,0.15789473,0.1999328,22.857143,0.22857143,-0.430413,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-1.0330665,0
Leahy,Patrick,VT,0,0,0,0,0,18,18,41,4,7,6,6,6,0,3,112,2001,14307,2010,1,1,1974,0,0,0,64,-0.4230000078678131,1,1,19,0,0,0,0,47,24,24,10,4,5.600474834442139,5.605585098266602,0.2340000122785568,1,0,0,0.07723081111907959,1,2.5164718627929688,3,112.14307,14307,428,100,186,47,168,11,36,11.1111111111111,24.0635305164032,22,112,112.14307,184,47,166,11,36,11.1111111111111,24.0635305164032,22,0.251546946462201,0,4096,5.9139786,0.2406353,0.059139784,51.06383,51.06383,41.666668,40,91.489365,1,0.05790535,0.6111111,0.4680851,11,0.23404256,0.2406353,5.978261,0.05978261,-0.18660717,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.4507265,4
Sanders,Bernard,VT,0,0,0,0,0,1,4,28,0,0,0,0,0,0,0,112,2027,29147,2010,0,0,2006,0,0,0,65,-0.7170000076293945,0,1,3,0,0,0,0,28,4,1,0,0,0.3379193842411041,0.5520622134208679,0.527999997138977,0,1,0,0.371230810880661,1,0.7388535141944885,1,112.29147,29147,604,328,230,28,223,7,18,6.27777777777778,NA,NA,112,112.29147,226,28,219,7,18,6.27777777777778,NA,NA,NA,NA,4225,96.95652,NA,0.9695652,14.285714,3.5714285,0,NA,100,1,NA,NA,NA,10,0.35714287,NA,96.90266,0.96902657,NA,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.55671173,0
Cantwell,Maria,WA,0,0,0,0,0,3,7,31,1,1,0,0,0,0,0,112,1959,39310,2010,1,1,2000,1,0,0,57,-0.33899998664855957,0,1,6,1,0.1979999989271164,0,0,31,7,3,1,1,0.9732096791267396,1.6414687633514404,0.14999999105930328,1,1,0,0.00676921335980296,9,1.1455347537994385,2,112.3931,39310,123,100,118,31,100,17,15,7.8,20.9527103331451,9,112,112.3931,115,31,97,17,15,7.8,20.9527103331451,9,NA,0,3249,14.406779,0.2095271,0.1440678,22.580645,9.67742,33.333332,100,96.77419,1,0.043901607,0.6,0.29032257,16,0.516129,0.2095271,14.782609,0.14782609,-0.3729436,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.29117,1
Murray,Patty,WA,0,1,1,0,0,7,12,37,2,3,2,1,2,0,0,112,2015,49308,2010,1,1,1992,1,0,0,52,-0.3709999918937683,1,1,10,1,0.2300000041723251,1,0,40,14,9,3,2,2.203672409057617,1.678955078125,0.181999996304512,1,0,0,0.02523079141974449,9,2.313768148422241,2,112.49308,49308,519,100,149,40,139,9,29,5.86206896551724,10.8576480990274,9,112,112.49308,147,39,137,9,28,6.03571428571429,11.2454212454212,9,NA,0,2704,6.0402684,0.108576484,0.060402684,35,22.5,33.333332,66.666664,95,1,0.0117888525,0.31034482,0.225,11,0.275,0.11245421,6.122449,0.06122449,-0.97763246,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.8210961,2
Johnson,Ron,WI,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,112,1992,41111,2010,0,0,2010,0,0,0,52,0.6869999766349792,0,0,1,0,0,0,0,5,1,1,1,1,0.12341417372226716,NA,0.8759999871253967,1,0,1,1.0327692031860352,8,0.37659135460853577,1,112.41111,41111,387,200,110,5,14,96,5,19.2,20,1,112,112.41111,106,4,11,95,4,23.75,0,0,NA,0.333333333333333,2704,12.727273,0.2,0.12727273,20,20,100,100,80,1,0.040000003,0.2,0.2,0,0,0,10.377358,0.10377359,-0.43001044,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.8210961,0
Kohl,Herb,WI,0,0,0,0,0,6,7,37,0,0,1,1,1,0,0,112,1997,15703,2010,1,1,1988,0,0,0,67,-0.31299999356269836,0,1,12,0,0,0,0,38,8,7,0,0,0.8952648043632507,1.6462568044662476,0.12399999052286148,1,1,0,0.03276920691132545,8,1.2806706428527832,2,112.15703,15703,417,100,89,38,71,18,28,5.03571428571429,26.4059353345068,16,112,112.15703,85,37,69,16,27,5.18518518518519,23.6802292357848,15,NA,0,4489,20.22472,0.26405936,0.2022472,21.052631,18.421053,0,NA,100,1,0.06972735,0.5714286,0.42105263,10,0.2631579,0.2368023,18.82353,0.1882353,-0.046298303,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.7686822,0
Manchin,Joe,WV,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,112,2006,40915,2010,1,1,2010,0,0,0,53,-0.08699999749660492,0,0,1,1,0.125,0,0,15,0,0,0,0,0.08147351443767548,NA,0.10200000554323196,1,1,1,0.2587692141532898,3,0.7157047390937805,1,112.40915,40915,454,100,88,15,54,34,9,3.22222222222222,58.7962962962963,7,112,112.40915,86,15,52,34,9,3.22222222222222,58.7962962962963,7,NA,0,2809,38.636364,0.587963,0.38636363,0,0,NA,NA,100,1,0.34570047,0.7777778,0.46666667,6,0.4,0.587963,39.534885,0.39534885,1.893867,19,52,2,-0.3505,0.52,0.87049997,1.5911962,-0.7151109,0
Rockefeller,John,WV,1,1,1,1,1,3,3,52,0,0,1,0,1,0,1,112,2025,14922,2010,1,1,1984,0,0,0,64,-0.37599998712539673,1,1,14,1,0.15000000596046448,0,0,54,4,5,2,1,0.9955551624298096,3.959977626800537,0.18699999153614044,1,0,0,0.03023078665137291,3,2.4038586616516113,1,112.14922,14922,591,100,128,54,116,11,34,6.32352941176471,16.9502801120448,12,112,112.14922,125,53,113,11,34,6.32352941176471,16.9502801120448,12,NA,0,4096,8.59375,0.1695028,0.0859375,7.4074073,9.259259,40,50,98.14815,1,0.028731197,0.3529412,0.22222222,20,0.37037036,0.1695028,8.8,0.088,-0.6126871,19,52,2,-0.3505,0.52,0.87049997,1.5911962,0.4507265,0
Barrasso,John,WY,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,112,1947,40707,2010,0,0,2007,0,0,0,73,0.6800000071525574,0,0,3,1,0.05400000140070915,0,1,18,6,3,0,0,0.44573116302490234,0.3488602936267853,0.8690000176429749,0,1,0,1.0257692337036133,1,0.4216366410255432,2,112.40707,40707,26,200,163,18,26,137,17,11.7647058823529,10.6372549019608,6,112,112.40707,158,18,24,134,17,11.7647058823529,10.6372549019608,6,NA,0,5329,15.95092,0.10637255,0.1595092,33.333332,16.666666,0,NA,100,1,0.011315119,0.3529412,0.33333334,1,0.055555556,0.10637255,15.189874,0.15189874,-0.9908339,19,52,2,-0.3505,0.52,0.87049997,1.5911962,1.4045935,0
Enzi,Michael,WY,0,0,2,0,0,1,2,16,0,1,0,0,0,0,0,112,1976,49706,2010,0,0,1996,0,0,0,76,0.6990000009536743,0,0,8,1,0.0560000017285347,0,0,18,2,1,1,0,0.33761128783226013,0.02192995510995388,0.8880000114440918,0,0,0,1.0447691679000854,1,0.5342497825622559,2,112.49706,49706,235,200,184,18,43,141,16,8.4375,37.0844739410916,9,112,112.49706,182,16,41,141,14,9.5,42.3822559326761,9,NA,0.5,5776,23.369566,0.37084475,0.23369566,11.111111,5.5555553,100,0,100,1,0.13752583,0.5625,0.5,2,0.11111111,0.42382255,22.527473,0.22527474,0.59334046,19,52,2,-0.3505,0.52,0.87049997,1.5911962,1.7225491,0
Begich,Mark,AK,0,0,0,0,0,9,13,83,2,4,1,1,1,1,1,113,2051,40900,2012,1,1,2008,0,0,0,48,-0.2720000147819519,0,1,3,0,0,1,0,84,14,10,5,3,3.489532709121704,1.1600524187088013,0.03600001335144043,1,1,0,0.10351788252592088,1,1.2122995853424072,3,113.409,40900,41,100,363,84,260,90,52,4.55769230769231,20.8712389171854,21,113,113.409,353,84,254,86,52,4.55769230769231,20.8712389171854,21,0.5,0.272727272727273,2304,24.793388,0.20871238,0.24793388,16.666666,11.904762,50,60,96.42857,1,0.04356086,0.40384614,0.25,32,0.3809524,0.20871238,24.362606,0.24362606,-0.46476185,20,57,7,-0.377,0.566,0.94299996,2.223684,-1.245037,3
Murkowski,Lisa,AK,1,2,2,0,0,8,14,41,1,1,0,1,1,0,0,113,2118,40300,2012,0,0,2002,1,0,0,39,0.10700000077486038,0,0,6,1,0.2319999933242798,0,0,44,17,9,1,1,1.6252036094665527,1.4318968057632446,0.34299999475479126,1,0,0,0.4825178980827331,1,0.6271313428878784,3,113.403,40300,517,200,198,44,126,71,33,3.72727272727273,85.4713804713805,30,113,113.403,190,42,121,68,32,3.8125,85.0173611111111,29,1,0.692307692307692,1521,63.636364,0.8547138,0.6363636,38.636364,20.454546,11.111111,100,97.72727,1,0.7305357,0.90909094,0.6818182,11,0.25,0.8501736,63.68421,0.63684213,2.9897137,20,57,7,-0.377,0.566,0.94299996,2.223684,-2.198904,1
Sessions,Jeff,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2135,49700,2012,0,0,1996,0,0,0,63,0.6729999780654907,0,0,9,0,0,0,0,0,0,0,0,0,0,0.11365312337875366,0.9089999794960022,1,1,0,1.048517823219299,7,0.6748966574668884,1,113.497,49700,631,200,109,0,25,84,0,NA,NA,0,113,113.497,103,0,21,82,0,NA,NA,0,NA,0.25,3969,22.93578,NA,0.2293578,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,20.38835,0.2038835,NA,20,57,7,-0.377,0.566,0.94299996,2.223684,0.34474128,0
Shelby,Richard,AL,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,113,2137,94659,2012,0,0,1986,0,0,0,65,0.699999988079071,0,0,14,1,0.08500000089406967,0,0,6,1,0,0,0,0.06885930895805359,0.03258940577507019,0.9359999895095824,1,0,0,1.0755178928375244,7,0.7545055747032166,1,113.94659,94659,638,200,26,6,9,17,4,19.25,12.3188405797101,1,113,113.94659,23,5,6,17,3,2.66666666666667,0,0,NA,0.333333333333333,4225,34.615383,0.123188406,0.34615383,16.666666,0,NA,NA,100,1,0.015175384,0.25,0.16666667,2,0.33333334,0,26.086956,0.26086956,-0.92209905,20,57,7,-0.377,0.566,0.94299996,2.223684,0.55671173,0
Boozman,John,AR,0,0,0,0,0,3,6,17,0,1,0,0,0,0,0,113,2056,20101,2012,0,0,2010,0,0,0,58,0.5659999847412109,0,0,2,0,0,0,0,17,6,3,1,0,0.5863350033760071,0.14822432398796082,0.8019999861717224,1,0,0,0.9415178894996644,4,0.5634442567825317,2,113.20101,20101,69,200,211,17,76,133,15,4.46666666666667,53.6158578263841,13,113,113.20101,203,17,71,130,15,4.46666666666667,53.6158578263841,13,NA,0.2,3364,36.01896,0.53615856,0.3601896,35.294117,17.647058,33.333332,0,100,1,0.287466,0.8666667,0.7647059,2,0.11764706,0.53615856,34.97537,0.34975368,1.286248,20,57,7,-0.377,0.566,0.94299996,2.223684,-0.18518479,0
Pryor,Mark,AR,0,0,0,0,0,2,2,37,0,1,2,1,2,0,0,113,2124,40301,2012,1,1,2002,0,0,0,80,-0.19900000095367432,0,1,6,1,0.1040000021457672,0,0,39,3,4,1,0,0.8174781799316406,0.7735499143600464,0.03700000047683716,1,1,0,0.17651790380477905,4,1.260064959526062,2,113.40301,40301,568,100,142,39,90,50,34,5.97058823529412,46.7327476445124,24,113,113.40301,134,39,85,47,34,5.97058823529412,46.7327476445124,24,NA,0.461538461538462,6400,35.21127,0.46732748,0.35211268,7.6923075,10.256411,25,0,100,1,0.21839496,0.7058824,0.61538464,5,0.12820514,0.46732748,35.074627,0.35074627,0.9181755,20,57,7,-0.377,0.566,0.94299996,2.223684,2.14649,0
Flake,Jeff,AZ,0,0,0,0,0,3,4,19,0,0,0,0,0,0,0,113,2081,20100,2012,0,0,2012,0,0,0,49,0.40400001406669617,0,0,1,0,0,0,0,19,4,3,0,0,0.3983301520347595,NA,0.6399999856948853,0,0,1,0.7795178890228271,9,0.5475224852561951,2,113.201,20100,251,200,113,19,24,88,17,8,11.3865546218487,4,113,113.201,108,19,21,86,17,8,11.3865546218487,4,NA,0.444444444444444,2401,21.238937,0.11386555,0.21238938,21.052631,15.789474,0,NA,100,1,0.0129653625,0.23529412,0.21052632,2,0.10526316,0.11386555,19.444445,0.19444445,-0.9719528,20,57,7,-0.377,0.566,0.94299996,2.223684,-1.1390518,0
McCain,John,AZ,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,113,2111,15039,2012,0,0,1986,0,0,0,59,0.3970000147819519,0,0,14,0,0,0,0,13,3,0,0,0,0.18891164660453796,0.3887414038181305,0.6330000162124634,1,0,0,0.7725179195404053,9,0.7545055747032166,1,113.15039,15039,469,200,96,13,37,58,11,7.90909090909091,23.9838231943495,5,113,113.15039,91,13,36,54,11,7.90909090909091,23.9838231943495,5,NA,0.5,3481,38.541668,0.23983823,0.3854167,23.076923,0,NA,NA,100,1,0.057522375,0.45454547,0.3846154,2,0.15384616,0.23983823,39.56044,0.3956044,-0.29831722,20,57,7,-0.377,0.566,0.94299996,2.223684,-0.079199575,0
Boxer,Barbara,CA,0,0,0,0,0,7,11,51,1,1,3,4,4,1,2,113,2057,15011,2012,1,1,1992,1,0,0,52,-0.46799999475479126,1,1,11,0,0,0,0,55,15,10,3,2,3.125922679901123,3.759549856185913,0.2319999933242798,0,0,0,0.09248209744691847,53,2.191206216812134,2,113.15011,15011,75,100,230,55,203,17,46,8.89130434782609,19.7147232078793,21,113,113.15011,222,55,197,15,46,8.89130434782609,19.7147232078793,21,0.6,0,2704,7.3913045,0.19714724,0.073913045,27.272728,18.181818,30,66.666664,96.36364,1,0.038867034,0.45652175,0.38181818,9,0.16363636,0.19714724,6.756757,0.067567565,-0.52660614,20,57,7,-0.377,0.566,0.94299996,2.223684,-0.8210961,2
Feinstein,Dianne,CA,0,0,13,0,0,7,9,41,0,2,4,3,5,1,1,113,2079,49300,2012,1,1,1992,1,0,0,63,-0.35100001096725464,0,1,11,0,0,0,0,59,12,11,3,1,2.6340701580047607,4.416582107543945,0.11500000953674316,1,0,0,0.02451788820326328,53,1.33967387676239,3,113.493,49300,248,100,183,59,154,26,33,6.06060606060606,24.1889465753102,16,113,113.493,173,46,148,22,33,6.06060606060606,24.1889465753102,16,0.388888888888889,0.2,3969,14.20765,0.24188946,0.1420765,20.338984,18.644068,27.272728,33.333332,98.305084,1,0.058510512,0.4848485,0.27118644,26,0.44067797,0.24188946,12.716763,0.12716763,-0.2873483,20,57,7,-0.377,0.566,0.94299996,2.223684,0.34474128,1
Bennet,Michael,CO,0,0,0,0,0,2,7,33,0,1,0,0,0,0,0,113,2052,40910,2012,1,1,2009,0,0,0,48,-0.25600001215934753,0,0,3,0,0,0,0,33,7,2,1,0,0.6835361123085022,0.7195081114768982,0.02000001259148121,1,0,0,0.11951788514852524,7,0.5793660283088684,2,113.4091,40910,46,100,148,33,122,25,27,2.85185185185185,54.2165242165242,19,113,113.4091,142,33,118,23,27,2.85185185185185,54.2165242165242,19,NA,0,2304,16.891891,0.5421652,0.16891891,21.212122,6.060606,50,0,100,1,0.29394314,0.7037037,0.57575756,6,0.18181819,0.5421652,16.197184,0.16197184,1.3183683,20,57,7,-0.377,0.566,0.94299996,2.223684,-1.245037,0
Udall,Mark,CO,0,0,1,0,0,2,5,38,0,1,0,0,0,0,0,113,2142,29906,2012,1,1,2008,0,0,0,53,-0.2770000100135803,0,1,3,1,0.20200000703334808,0,0,39,5,2,1,0,0.6518151760101318,1.160747766494751,0.04100000858306885,1,1,0,0.09851788729429244,7,1.2122995853424072,2,113.29906,29906,707,100,139,39,111,27,35,3.22857142857143,23.5785405071119,16,113,113.29906,133,38,107,25,34,3.29411764705882,24.2720269926152,16,NA,0.142857142857143,2809,19.424461,0.23578541,0.19424461,12.820513,5.1282053,50,0,100,1,0.05559476,0.45714286,0.41025642,4,0.102564104,0.24272028,18.796993,0.18796994,-0.31998956,20,57,7,-0.377,0.566,0.94299996,2.223684,-0.7151109,0
Blumenthal,Richard,CT,0,1,1,0,0,0,10,50,0,0,0,1,1,0,0,113,2053,41101,2012,1,1,2010,0,0,0,55,-0.45500001311302185,0,1,2,1,0.1899999976158142,0,0,52,12,0,0,0,0.7637108564376831,0.9494022130966188,0.2190000116825104,1,0,0,0.07948211580514908,5,1.196377873420715,2,113.41101,41101,61,100,333,52,288,31,45,7.71111111111111,12.2555282555283,11,113,113.41101,327,50,285,28,43,6.3953488372093,12.0503590271032,10,0,0.0434782608695652,3025,9.309309,0.122555286,0.09309309,23.076923,0,NA,NA,100,1,0.015019798,0.24444444,0.21153846,7,0.13461539,0.12050359,8.562691,0.08562691,-0.92548466,20,57,7,-0.377,0.566,0.94299996,2.223684,-0.50314045,0
